|ocrSubjNumT|,|ocrTitle|
|3.6.1.1|,|INVESTIGATION OF THE EFFECT OF VELOCITY DIAGRAM ON INLET TOTAL-PRESSURE DISTOR- TIONS THROUGH SINGLE-STAGE SUBSONIC AXIAL- FLOW COMPRESSORS. George C. Ashby, Jr. April 1957. 21p. diagrs., photo. (NACA RM L57A03) |
|3.6.1.1|,|LOW-SPEED CASCADE INVESTIGATION OF THIN LOW-CAMBER NACA 65-SERIES BLADE SECTIONS AT HIGH INLET ANGLES. James C. Emery. June 1957. 93p. diagrs., tab. (NACARM L57E03) |
|3.6.1.1|,|EFFECT OF SWEEP ON PERFORMANCE OF COM- PRESSOR BLADE SECTIONS AS INDICATED BY SWEPT-BLADE ROTOR, UNSWEPT-BLADE ROTOR, AND CASCADE TESTS. WUUam R. Godwin. July 1957. 43p. diagrs. (NACA TN 4062) |
|3.6.1.1|,|DETERMINATION OF SURGE AND STALL LIMITS OF AN AXIAL- FLOW TURBOJET ENGINE FOR CONTROL APPLICATIONS. Ross D. Schmidt, George Vasu, and Edward W. McGraw. September 1957. 29p. diagrs., tab. (NACA TN 3585. Supersedes RM E53B10) |
|3.6.1.1|,|NACA 65-SERIES COMPRESSOR ROTOR PERFORM- ANCE WITH VARYING ANNULUS-AREA RATIO, SOLIDITY, BLADE ANGLE, AND REYNOLDS NUM- BER AND COMPARISON WITH CASCADE RESULTS. Wallace M. Schulze, John R. Erwin, and George C. Ashby, Jr. October 1957. 62p. diagrs., photos., tab. (NACA TN 4130. Supersedes RM L52L17) |
|3.6.1.1|,|COMPARISON OF PERFORMANCE OF TWO AERO- DYNAMICALLY SIMILAR 14-INCH-DIAMETER SINGLE-STAGE COMPRESSOR ROTORS OF DIFFER- ENT CHORD LENGTH. Marvin I. Kussoy and Daniel Bachkin. February 1958. 39p. diagrs., photos., tabs, (NACA RM E57I03) |
|3.6.1.1|,|STALL PROPAGATION IN A CASCADE OF AIR- FOILS. Anthony R. Kriebel, Barry S. Seidel, and Richard G. Schwind, Massachusetts Institute of Technology. June 1958. 122p. diagrs., photos., tabs. (NACA TN 4134) |
|3.6.1.1|,|EXPERIMENTAL INVESTIGATION OF AN IMPULSE- TYPE SUPERSONIC COMPRESSOR ROTOR HAVING A TURNING OF 73&lt;&gt; AT THE MEAN RADIUS. James R. Sterrett. June 1958. 35p. diagrs., photos., tabs. (NACA TN 4252) |
|3.6.1.1|,|DESIGN AND TESTS OF A SIX-STAGE AXIAL -FLOW COMPRESSOR HAVING A TIP SPEED OF 550 FEET PER SECOND AND A FLAT OPERATING CHARAC- TERISTIC AT CONSTANT SPEED. Willard R. Westphal and John W. Maynard, Jr. June 1958. 57p. diagrs., photos., tabs. (NACA TN 4253)T |
|3.6.1.1|,|ANALYTICAL RELATION FOR WAKE MOMENTUM THICKNESS AND DIFFUSION RATIO FOR LOW- SPEED COMPRESSOR CASCADE BLADES. Seymour Lieblein. August 1958. 31p. diagrs. (NACA TN4318) |
|3.6.1.1|,|PERFORMANCE AT LOW SPEEDS OF COMPRESSOR ROTORS HAVING LOW-CAMBERED NACA 65- SERIES BLADES WITH HIGH INLET ANGLES AND LOW SOLIDITIES. James C. Emery and Paul W. Howard. August 1958. 28p. diagrs. (NACA TN 4344) |
|3.6.1.1|,|APPROXIMATE SOLUTIONS OF A CLASS OF SIMI- LARITY EQUATIONS FOR THREE-DIMENSIONAL, LAMINAR, INCOMPRESSIBLE BOUNDARY -LAYER FLOWS. Arthur G. Hansen and Howard Z. Herzig. September 1958. 26p. diagrs. (NACA TN 4375&gt; |
|3.6.1.2|,|ANALYTICAL AND EXPERIMENTAL INVESTIGA- TION OF THRUST AUGMENTATION OF AXIAL- AND CENTRIFUGAL-COMPRESSOR TURBOJET ENGINES BY INJECTION OF WATER AND ALCO- HOL IN COMBUSTION CHAMBERS. David S. Gabriel, Harry W.Dowman, and William L. Jones. April 13, 1950. 43p. diagrs., photo. (NACA RM E9K29) |
|3.6.1.2|,|DESIGN AND TEST OF MIXED-FLOW IMPELLERS. VIII - COMPARISON OF EXPERIMENTAL RESULTS FOR THREE IMPELLERS WITH SHROUD REDE- SIGNED BY RAPID APPROXIMATE METHOD. Walter M. Osborn, Kenneth J. Smith, and Joseph T. Hamrick. February 1957. 32p. diagrs., photos. (NACA RM E56L07) |
|3.6.1.3|,|DESIGN AND PERFORMANCE OF AN EXPERIMEN- TAL AXIAL -DISCHARGE MDCED-FLOW COM- PRESSOR. Ill - OVER-ALL PERFORMANCE OF IMPELLER AND SUPERSONIC-DIFFUSER COMBI- NATION. Ward W. Wilcox and William H. Robbins. April 30, 1951. 26p. diagrs., photo. (NACA RM E51A02) |
|3.6.1.3|,|PERFORMANCE OF A SWEPT LEADING EDGE ROTOR OF THE SUPERSONIC TYPE WITH MDCED FLOW. Arthur W. Goldstein and Ralph L. Schacht. January 1953. 34p . diagrs., photo., tab. (NACA RM E52K03) |
|3.6.1.3|,|DESIGN AND TEST OF MDCED-FLOW IMPELLERS. in - DESIGN AND EXPERIMENTAL RESULTS FOR IMPELLER MODEL MFI-2A AND COMPARISON WITH IMPELLER MODEL MFI-'IA. Joseph T. Hamrick, Walter M. Osborn, and William L. Beede. March 1953. 34p. diagrs., photo., tab. (NACA RM E52L22a) |
|3.6.1.3|,|PERFORMANCE OF A SUPERSONIC MIXED-FLOW ROTOR WITH A SWEPT LEADING EDGE AND 0.52 INLET RADIUS RATIO. Arthur W. Goldstein and Ralph L. Schacht. November 1953 34p. diagrs., photos., tab. (NACA RM ET)3H27) |
|3.6.1.3|,|DESIGN AND TEST OF MIXED-FLOW IMPELLERS. IV - EXPERIMENTAL RESULTS FOR IMPELLER MODELS MFI-1 AND MFI-2 WITH CHANGES IN BLADE HEIGHT. Joseph T. Hamrick, William L. Beede, and Joseph R. Withee, Jr. February 1954. 32p. diagrs., photos. (NACA RM E53L02) |
|3.6.1.3|,|PERFORMANCE OF MLXED-FLOW IMPELLER, MODEL MFI-1B, WITH DIFFUSER VANES AT EQUIVALENT IMPELLER SPEEDS FROM 1100 TO 1700 FEET PER SECOND. Walter M. Osborn. June 1954. 16p. diagrs., photo. (NACA RM E54D23) |
|3.6.1.3|,|PERFORMANCE OF A SUPERSONIC ROTOR HAVING HIGH MASS FLOW. Ralph L. Schacht, Arthur W. Goldstein, and Harvey E. Neumann. July 1954. 34p. diagrs., photo., tab. (NACA RM E54D22) |
|3.6.1.3|,|PERFORMANCE OF A SUPERSONIC COMPRESSOR WITH SWEPT AND TILTED DIFFUSER BLADES. Arthur W. Goldstein and Ralph L. Schacht. March 1955. 32p. diagrs., photo. (NACA RM E54L29) |
|3.6.1.3|,|DESIGN AND TEST OF MDCED-FLOW IMPELLERS. V - DESIGN PROCEDURE AND PERFORMANCE RESULTS FOR TWO VANED DIFFUSERS TESTED WITH IMPELLER MODEL MFI-1B- Joseph T. Hamrick and Walter M. Osborn. July 1955. 32p. diagrs., photos. (NACA RM E55E13) |
|3.6.1.3|,|DESIGN AND TEST OF MIXED-FLOW IMPELLERS. VI - PERFORMANCE OF PARABOLIC -BLADED IMPELLER WITH SHROUD REDESIGNED BY RAPID APPROXIMATE METHOD. Kenneth J. Smith and Walter M. Osborn. September 1955. 22p. diagrs., photo., tab. (NACA RM E55F23) |
|3.6.1.3|,|DESIGN AND TEST OF MLXED-FLOW IMPELLERS. Vn - EXPERIMENTAL RESULTS FOR PARABOLIC - BLADED IMPELLER WITH ALTERNATE BLADES CUT BACK TO FORM SPLITTER VANES. Walter M. Osborn. March 1956. 13p. diagrs., photo. (NACA RM E55L15) |
|3.6.2|,|INVESTIGATION OF A 10-STAGE SUBSONIC AXIAL- FLOW RESEARCH COMPRESSOR, in - INVESTI- GATION OF ROTATING STALL, BLADE VIBRATION, AND SURGE AT LOW AND INTERMEDIATE COM- PRESSOR SPEEDS. Merle C. Huppert, Eleanor L. Costilov, and Ray E. Budinger. May 1953. 47p. diagrs., photos., tabs. (NACA RM E53C19) |
|3.6.2|,|EXPERIMENTAL mVESTIGATlON OF ROTATING STALL AND BLADE VIBRATION IN THE AXIAL- FLOW COMPRESSOR OF A TURBOJET ENGINE. Merle C. Huppert, Howard F. Calvert, and Andre J. Meyer. April 1954. 24p. diagrs., tabs. (NACA RM E54A08) |
|3.6.2|,|EXPERIMENTAL INVESTIGATION OF CONTROL SIGNALS AND THE NATURE OF STALL AND SURGE BEHAVIOR IN A TURBOJET ENGINE. G. J. Delio and P. M. Stiplic. December 1954. 62p. diagrs. (NACA RM E54I15) |
|3.6.2|,|PRELIMINARY INVESTIGATION OF THE STRENGTH AND ENDURANCE OF PLASTIC-IMPREGNATED FIBERGLASS COMPRESSOR BLADES. Donald F. Johnson and Andre J. Meyer, Jr. January 1955. 21p. diagrs., photos. (NACA RM E54I27a) |
|3.6.2|,|COMPRESSOR -BLADE VIBRATION AND PERFORM- ANCE IN A J47-23 TURBOJET ENGINE UNDER CONDITIONS OF ROTATING STALL. Morgan P. Hanson, Donald F. Johnson, and Andre J. Meyer, Jr. June 1955. 18p. diagrs., tab. (NACA RM E54L20a) |
|3.6.2|,|INVESTIGATION OF A HIGH -PRESSURE -RATIO EIGHT -STAGE AXIAL-FLOW RESEARCH COM- PRESSOR WITH TWO TRANSONIC INLET STAGES. VI - OVER-ALL PERFORMANCE, ROTATING STALL, AND BLADE VIBRATION AT LOW AND INTERMEDIATE COMPRESSOR SPEEDS. Raymond M. Standahar, Morgan P. Hanson, and Richard P. Gove. November 1955. 21 u. diagrs. (NACA RM E55I13) |
|3.6.2|,|FACTORS THAT AFFECT OPERATIONAL RELI- ABILITY OF TURBOJET ENGINES. Lewis Laboratory Staff. January 1956. 376p. diagrs., photos., tabs. (NACA RM E55H02) |
|3.6.2|,|AERODYNAMIC DESIGN OF AXIAL-FLOW COM- PRESSORS. VOLUME III. Compressor antVTurbine Research Division. Edited by Irving A. Johnsen and Robert O. Bullock. August 1956. xii, 364p. chagrs., photos., tabs. (NACA RM E56B03b) |
|3.6.2|,|INVESTIGATION OF SOME MECHANICAL PROP- ERTIES OF THERMENOL COMPRESSOR BLADES. Donald F. Johnson. October 1957. 14p. diagrs., photo. (NACA TN 4097) |
|3.6.3|,|TURBOPROP -ENGINE DESIGN CONSIDERATIONS. I - ETFECT OF MODE OF ENGINE OPERATION ON PERFORMANCE OF TURBOPROP ENGINE WITH CURRENT COMPRESSOR PRESSURE RATIO.. Elmer H. Davison. May 1955. 34p. diagrs. (NACA RM E54D19) |
|3.6.3|,|TURBOPROP-ENGINE DESIGN CONSIDERATIONS. II - DESIGN REQUIREMENTS AND PERFORMANCE OF TURBOPROP ENGINES WITH A SINGLE -SPOOL HIGH-PRESSURE-RATIO COMPRESSOR. Elmer H. Davison and Margaret C. Staiia. May 1955. 32p. diagrs., tabs. (NACA RM E55B18) |
|3.6.3|,|INVESTIGATION OF A HIGH-PRLSSURE-RATIO EIGHT -STAGE AXIAL-FLOW RESEARCH COM- PRESSOR WITH TWO TRANSONIC INLET STAGES. TV - MODIFICATION OF AERODYNAMIC DESIGN AND PREDICTION OF PERFORMANCE. Richard P. Geye and Charles H. Voit. June 1955. 22p. diagrs., tab. (NACA RM E55B28) |
|3.6.3|,|PERFORMANCE OF A HIGH -SOLIDITY HIGH- PRESSURE -RATIO TRANSONIC ROTOR. Harvey E. Neumann. November 1955. 29p. diagrs., photo. |
|3.6.3|,|AERODYNAMIC DESIGN OF AXIAL -FLOW COM- PRESSORS. VOLUME II. Compressor and Turbine Research Division. Edited by Irving A. Johnsen and Robert O. Bullock. August 1956. x, 275p. diagrs., tabs. (NACA RM E56B03a) |
|3.6.3|,|AERODYNAMIC DESIGN OF AXIAL-FLOW COM- PRESSORS. VOLUME III. Compressor and Turbine Research Division. Edited by Irving A. Johnsen and Robert O. Bullock. August 1956. xii, 364p. diagrs,, photos., tabs. (NACA RM E56B03b) |
|3.6.3|,|EFFECT OF DESIGN OVER-ALL COMPRESSOR PRESSURE RATIO DIVISION ON ACCELERATION CHARACTERISTICS OF THREE HYPOTHETICAL TWO-SPOOL TURBOJET ENGINES. Richard E. Filippi and James F. Dugan, Jr. August 1956. 26p. diagrs. (NACA RM E56D13) |
|3.7|,|MECHANICAL DESIGN ANALYSIS OF SEVERAL NONCRITICAL AIR-COOLED TURBINE DISKS AND A CORRUGATED-INSERT AIR-COOLED TURBINE ROTOR BLADE. MerlandL. Mpseson, Morton H. Krasner, and Robert R. Ziemer. July 1953. 49p. diagrs., photos., tabs. (NACA RM E53E21) |
|3.7|,|DESIGN AND EXPERLMENTAL INVESTIGATION OF LIGHTWEIGHT BASES FOR AIR-COOLED TURBINE ROTOR BLADES. John C. Freche and Roy A. McKinnon. July 1954. 27p. diagrs., photos., tab. (NACA RM E54E10) |
|3.7|,|EFFECTIVENESS OF A TURBOJET TUBULAR. COMBUSTOR IN SCREENING THE TURBINE FROM FOREIGN OBJECTS. Patrick T. Chiarito. July 1955. 20p. diagrs., photos. (NACA RM E55E16) |
|3.7.1|,|A TWO-DIMENSIONAL CASCADE STUDY OF THE AERODYNAMIC CHARACTERISTICS OF A TURBINE-ROTOR BLADE SUITABLE FOR AIR COOLING. Henry W. Plohr and Cavour H. Hauser. September 1951. 15p. diagrs., photos. (NACA RM E51G18) |
|3.7.1|,|AN EXPERIMENTAL CASCADE STUDY OF THE EFFECTS OF A SOLIDITY REDUCTION ON THE TWO-DIMENSIONAL AERODYNAMIC CHARACTER- ISTICS OF A TURBINE-ROTOR BLADE SUITABLE FOR AIR COOLING. Henry W. Plohr and William J. Nusbaum. May 1952. 17p. diagrs., photos.. (NACA RM E52B27) |
|3.7.1|,|APPLICATION OF RADIAL-EQUILIBRIUM CONDI- TION TO AXIAL -FLOW TURBOMACHTNE DESIGN INCLUDING CONSIDERATION OF CHANGE OF ENTROPY WITH RADIUS DOWNSTREAM OF BLADE ROW. James E. Hatch, Charles C. Giamati, and Robert J. Jackson. April 1954. 52p. diagrs. (NACA RM E54A20) |
|3.7.1|,|EFFECT OF NOZZLE SECONDARY FLOWS ON TURBINE PERFORMANCE AS INDICATED BY EXIT SURVEYS OF A ROTOR. Warren J. Whitney, Howard A. Buckner, Jr., and Daniel E. Monroe. April 1954. lip. diagrs. (NACA RM E54B03) |
|3.7.1|,|INVESTIGATION OF COMPRESSIBLE FLOW MDCING LOSSES OBTAINED DOWNSTREAM OF A BLADE ROW. Warner L. Stewart. December 1954. 21p. diagrs. (NACA RM E54I20) |
|3.7.1|,|QUALITATIVE STUDY OF FLOW CHARACTERIS- TICS THROUGH SINGLE-STAGE TURBINES AS MADE FROM ROTOR-EXIT SURVEYS. Robert Y. Wong, James W. Miser, and Warner L. Stewart. March 1956. 26p. diagrs. (NACA RM E55K21) |
|3.7.1.1|,|COMPARISON OF MEASURED EFFICIENCIES OF NINE TURBINE DESIGNS WITH EFFICIENCIES PRE- DICTED BY TWO EMPIRICAL METHODS. Robert E. English and Richard H. Cavicchi. August 1951. 23p. diagrs., tab. (NACA RM E51F13) |
|3.7.1.1|,|A TWO-DIMENSIONAL CASCADE STUDY OF THE AERODYNAMIC CHARACTERISTICS OF A TURBINE-ROTOR BLADE SUITABLE FOR AIR COOLING. Henry W. Plohr and Cavour H. Hauser. September 1951. 15p. diagrs., photos. (NACA RM E51G18) |
|3.7.1.1|,|COLD-AIR INVESTIGATION OF A TURBINE WITH NON TWISTED ROTOR BLADES SUITABLE FOR AIR COOLING. Thomas R. Heaton, William R. Slivka, and Leonard F. Westra. March 1952. 34p. diagrs., photos. (NACA RM E52A25) |
|3.7.1.1|,|AN EXPERIMENTAL CASCADE STUDY OF THE EFFECTS OF A SOLIDITY REDUCTION ON THE TWO-DIMENSIONAL AERODYNAMIC CHARACTER- ISTICS OF A TURBINE-ROTOR BLADE SUITABLE FOR AIR COOLING. Henry W. Plohr and William J. Nusbaum. May 1952. 17p. diagrs., photos. (NACA RM E52B27) |
|3.7.1.1|,|COMPONENT AND OVER -ALL PERFORMANCE EVALUATION OF AN AXIAL-FLOW TURBOJET ENGINE OVER A RANGE OF ENGINE -INLET REYNOLDS NUMBERS. Curtis L. Walker. S- C. Huntley, andW. M. Braithwaite. July 1952. 42p. diagrs., tabs. (NACA RM E52B08) |
|3.7.1.1|,|TURBINE DESIGN CONSIDERATIONS FOR TURBINE -PROPELLER ENGINE OPERATING OVER A RANGE OF FLIGHT CONDITIONS. Elmer H. Davison. June 1953. 20p. diagrs., tab. (NACA RM E53D16) |
|3.7.1.1|,|DESIGN AND EXPERIMENTAL INVESTIGATION OF TRANSONIC TURBINE WITH SLIGHT NEGATIVE REACTION ACROSS ROTOR HUB. Warner L. Stewart, Robert Y. Wong, and David G. Evans. March 1954. 40p. diagrs., photo., tabs. (NACA RM E53L29a) |
|3.7.1.1|,|LOW-VELOCITY TURNING AS A MEANS OF MINI- MIZING BOUNDARY -LAYER ACCUMULATIONS RESULTING FROM SECONDARY FLOWS WITHIN TURBINE STATORS. Warner L. Stewart and Robert Y. Wong. May 1954. 18p. diagrs., photo. (NACA RM E54B16) |
|3.7.1.1|,|INVESTIGATION OF EFFECT OF INCREASED DIF- FUSION OF ROTOR-BLADE SUCTION -SURFACE VELOCITY ON PERFORMANCE OF TRANSONIC TURBINE. Robert Y. Wong, Daniel E. Monroe, and William T. Wintucky. August 1954. 19p. diagrs., photo., tab. (NACA RM E54F03) |
|3.7.1.1|,|INVESTIGATION OF TRANSONIC TURBINE DE- SIGNED FOR ZERO DIFFUSION OF SUCTION- SURFACE VELOCITY. Warren J. Whitney, Daniel E. Monroe, and Robert Y. Wong- August 1954. 20p. diagrs., photo., tab. (NACA RM E54F23) |
|3.7.1.1|,|INVESTIGATION OF A TRANSONIC TURBINE DE- SIGNED FOR A MAXIMUM ROTOR-BLADE SUCTION- SURFACE RELATIVE MACH NUMBER OF 1.57. Warren J. Whitney, Robert Y. Wong, and Daniel E. Monroe. October 1954. 22p. diagrs., photo., tabs. (NACA RM E54G27) |
|3.7.1.1|,|CORRELATION OF TURBINE-BLADE -ELEMENT LOSSES BASED ON WAKE MOMENTUM THICKNESS WITH DIFFUSION PARAMETER FOR A SERIES OF SUBSONIC TURBINE BLADES IN TWO- DIMENSIONAL CASCADE AND FOR FOUR TRAN- SONIC TURBINE ROTORS. Robert Y. Wong and Warner L. Stewart. April 1955. 31p. diagrs. (NACARM E55B08) |
|3.7.1.1|,|PRELIMINARY INVESTIGATION OF HOLLOW- BLADED TURBINES HAVING CLOSED AND OPEN BLADE TIPS. Gordon T. Smith and Robert O. Hickel. August 1955. 18p. diagrs., photo., tab. (NACARM E55F27a) |
|3.7.1.1|,|EFFECT OF HIGH ROTOR PRESSURE -SURFACE DIFFUSION ON PERFORMANCE OF A TRANSONIC TURBINE. James W. Miser, Warner L. Stewart, and Daniel E. Monroe. November 1955. 35p. diagrs., photos., tabs. {NACA RM E55H29a) |
|3.7.1.1|,|USE OF EFFECTIVE MOMENTUM THICKNESS IN DESCRIBING TURBINE ROTOR-BLADE LOSSES. Warner L. Stewart, Warren J. Whitney, and James W. Miser. May 1956. 26p. diagrs. (NACA RM E56B29) |
|3.7.1.1|,|VISUALIZATION OF ROTOR TIP SECONDARY FLOWS WITH BLADE TIP AIR DISCHARGE AND SUCTION IN A LOW -SPEED TURBINE . Milton G . Kofskey and Hubert W. Allen. August 1956. 28p. diagrs., photos. (NACARM E56E16) |
|3.7.1.1|,|ANALYSIS OF TURBOMACHINE VISCOUS LOSSES AFFECTED BY CHANGES IN BLADE GEOMETRY. James W. Miser, Warner L. Stewart, and Warren J. Whitney. October 1956. 50p. diagrs., tab. (NACA RM E56F21) |
|3.7.1.1|,|ANALYTICAL INVESTIGATION OF SINGLE -STAGE - TURBINE EFFICIENCY CHARACTERISTICS IN TERMS OF WORK AND SPEED REQUIREMENTS. Warner L. Stewart. October 1956. 45p. diagrs. (NACA RM E56G31) |
|3.7.1.1|,|ANALYSIS OF EFFICIENCY CHARACTERISTICS OF A SINGLE-STAGE TURBINE WITH DOWNSTREAM STATORS IN TERMS OF WORK AND SPEED RE- QUIREMENTS, William T. Wintucky and Warner L. Stewart. January 19^7 28p. diagrs. (NACA RM E56J19) |
|3.7.1.1|,|ANALYSIS OF TWO-STAGE-TURBINE EFFICIENCY CHARACTERISTICS IN TERMS OF WORK AND SPEED REQUIREMENTS. Warner L. Stewart and William T. Wintucky. August 1957. 45p. diagrs., tabs. (NACA RM E57F12) |
|3.7.1.1|,|ANALYTICAL INVESTIGATION OF MULTISTAGE - TURBINE EFFICIENCY CHARACTERISTICS IN TERMS OF WORK AND SPEED REQUIREMENTS. Warner L. Stewart. February 1958. 18p. diagrs. (NACA RM E57K22b) |
|3.7.1.1|,|ANALYSIS OF TWO-STAGE COUNT ERROTATING TURBINE EFFICIENCIES IN TERMS OF WORK AND SPEED REQUIREMENTS. William T. Wintucky and Warner L. Stewart. March 1958. 33p. diagrs., tabs. (NACA RM E57L05) |
|3.7.1.1|,|MAXIMUM THEORETICAL TANGENTIAL VELOCITY COMPONENT POSSIBLE FROM STRAIGHT-BACK CONVERGING AND CONVERGING-DIVERGING STATORS AT SUPERCRITICAL PRESSURE RATIOS. Thomas P. Moffitt. April 1958. 21p. diagrs. (NACA TN 4271) |
|3.7.1.1|,|TORQUE-SPEED CHARACTERISTICS FOR HIGH- SPECIFIC -WORK TURBINES. Warner L. Stewart. September 1958. 21p. diagrs. (NACA TN 4379) |
|3.7.1.3|,|INVESTIGATION OF TURBINES FOR DRIVING SUPERSONIC COMPRESSORS. I - DESIGN AND PERFORMANCE OF FIRST CONFIGURATION. Warner L. Stewart, Harold J. Schum, and Warren J. Whitney. June 1952. 27p. diagrs., photo. {NACA RM E52C25) |
|3.7.1.3|,|INVESTIGATION OF TURBINES FOR DRIVING SUPERSONIC COMPRESSORS. II - PERFORMANCE OF FIRST CONFIGURATION WITH 2.2-PERCENT REDUCTION IN NOZZLE FLOW AREA. Warner L. Stewart, Harold J. Schum, and Robert Y. Wong. July 1952. 14p. diagrs., tab. (NACA RM E52E26) |
|3.7.1.3|,|INVESTIGATION OF TURBINES FOR DRIVING SUPERSONIC COMPRESSORS. Ill - FIRST CON- FIGURATION WITH FOUR NOZZLE SETTINGS AND ONE NOZZLE MODIFICATION. Warner L. Stewart, Warren J. Whitney, and Daniel E. Monroe. March 1953. 28p. diagrs., photo., tab. (NACARM E53A20) |
|3.7.1.3|,|INVESTIGATION OF TURBINES FOR DRIVING SUPERSONIC COMPRESSORS. TV - DESIGN AND PERFORMANCE OF SECOND CONFIGURATION INCLUDING STUDY OF THREE-DIMENSIONAL FLOW EFFECTS. Warren J. Whitney, Warner L. Stewart, and Harold J. Schum. May 1953. 20p. diagrs., photo., tab. (NACA RM E53C02) |
|3.7.1.3|,|INVESTIGATION OF TURBINES FOR DRIVING SUPERSONIC COMPRESSORS. V - DESIGN AND PERFORMANCE OF THIRD CONFIGURATION WITH NONTWISTED ROTOR BLADES. Warren J. Whitney, Warner L. Stewart, and Daniel E. Monroe. September 1953. 23p. diagrs., photos., tab. (NACA RM E53G27) |
|3.7.1.3|,|EFFECT OF NOZZLE SECONDARY FLOWS ON TURBINE PERFORMANCE AS INDICATED BY EXIT SURVEYS OF A ROTOR. Warren J. Whitney, Howard A. Buckner, Jr., and Daniel E. Monroe. April 1954. lip. diagrs. (NACA RM E54B03) |
|3.7.1.3|,|QUALITATIVE STUDY OF FLOW CHARACTERIS- TICS THROUGH SINGLE-STAGE TURBINES AS MADE FROM ROTOR-EXIT SURVEYS. Robert Y. Wong, James W. Miser, and Warner L. Stewart. March 1956. 26 p. diagrs. (NACA RM E55K21) |
|3.7.2|,|A TWO-DIMENSIONAL CASCADE STUDY OF THE AERODYNAMIC CHARACTERISTICS OF A TURBINE-ROTOR BLADE SUITABLE FOR AIR COOLING. Henry W. Plohr and Cavour H. Hauser. September 1951. 15p. diagrs., photos. (NACA RM E51G18) |
|3.7.2|,|COLD-AIR INVESTIGATION OF A TURBINE WITH NONTWISTED ROTOR BLADES SUITABLE FOR AIR COOLING. Thomas R. Heaton, William R. Slivka, and Leonard F. Westra. March 1952. 34p. diagrs., photos. (NACA RM E52A25) |
|3.7.2|,|AN EXPERIMENTAL CASCADE STUDY OF THE EFFECTS OF A SOLIDITY REDUCTION ON THE TWO-DIMENSIONAL AERODYNAMIC CHARACTER- ISTICS OF A TURBINE-ROTOR BLADE SUITABLE FOR AIR COOLING. Henry W. Plohr and William J. Nusbaum. May 1952. 17p. diagrs., photos. (NACA RM E52B27) |
|3.7.2|,|AN ANALYTICAI METHOD FOR EVALUATING FACTORS AFFE^ TING APPLICATION OF TRAN- SPIRATION COCKING TO GAS TURBINE BLADES. Jack B. Es^ar. September 1952. ii, 68p. diagrs., tabs. (NACA RM E52G01) |
|3.7.2|,|ANALYTICAL COMPARISON OF TURBINE -BLADE COOLING SYSTEMS DESIGNED FOR A TURBOJET ENGINE OPERATING AT SUPERSONIC SPEED AND HIGH ALTITUDE. I - LIQUID -COO LING SYSTEMS. Wilson B. Schramm, Alfred J. Nachtigall, and Vernon L. Arne. January 1953. 52p. diagrs., tabs. (NACA RM E52J29) |
|3.7.2|,|ANALYTICAL COMPARISON OF TURBINE-BLADE COOLING SYSTEMS DESIGNED FOR A TURBOJET ENGINE OPERATING AT SUPERSONIC SPEED AND HIGH ALTITUDE. H - AIR-COOLING SYSTEMS. Wilson B. Schramm, Vernon L. Arne, and Alfred J. Nachtigall. January 1953. 50p. diagrs., tabs. (NACARM E52J30) |
|3.7.2|,|INVESTIGATION OF WATER-SPRAY COOLING OF TURBINE BLADES IN A TURBOJET ENGINE. John C. Freche and William J. Stelpflug. March 1953. 45p. diagrs., photos., tab. (NACA RM E53A23) |
|3.7.2|,|MECHANICAL DESIGN ANALYSIS OF SEVERAL NONCRITICAL AIR-COOLED TURBINE DISKS AND A CORRUGATED -INSERT AIR-COOLED TURBINE ROTOR BLADE. Merland L. Moseson, Morton H. Krasner, and Robert R. Ziemer. July 1953. 49p. diagrs., photos., tabs. (NACARM E53E21) |
|3.7.2|,|EXPERIMENTAL INVESTIGATION OF SEVERAL WATER-INJECTION CONFIGURATIONS FOR TURBINE-BLADE SPRAY COOLING IN A TURBOJET ENGINE. John C. Freche and Roy A. McKinnon. October 1953. 37p. photos., diagrs., tabs. (NACA RM E53H06) |
|3.7.2|,|EVALUATION OF EFFECTS OF RANDOM PERMEA- BILITY VARIATIONS ON TRANSPIRATION -COOLED SURFACES. Jack B. Esgar and Hadley T. Richards. November 1953. 59p. diagrs., photos. (NACA RM E53G16) |
|3.7.2|,|ANALYSIS OF FACTORS AFFECTING SELECTION AND DESIGN OF AIR-COOLED SINGLE-STAGE TURBINES FOR TURBOJET ENGINES. I - TUR- BINE PERFORMANCE AND ENGINE WEIGHT-FLOW CAPACITY. Richard J. Rossbach, Wilson B. Schramm, and James E. Hubbartt. May 1954. 50p. diagrs., tab. (NACA RM E54C22) |
|3.7.2|,|ANALYSIS OF FACTORS AFFECTING SELECTION AND DESIGN OF AIR-COOLED SINGLE-STAGE TURBINES FOR TURBOJET ENGINES. II - ANALYTICAL TECHNIQUES. Richard J. Rossbach. June 1954. 29p. diagrs. (NACA RM E54D21) |
|3.7.2|,|DESIGN AND EXPERIMENTAL INVESTIGATION OF LIGHTWEIGHT BASES FOR AIR-COOLED TURBINE ROTOR BLADES. John C. Freche and Roy A McKinnon. July 1954. 27p. diagrs., photos., tab. (NACA RM E54E10) |
|3.7.2|,|ANALYSIS OF FACTORS AFFECTING SELECTION AND DESIGN OF AIR-COOLED SINGLE-STAGE TURBINES FOR TURBOJET ENGINES. Ill - ENGINE DESIGN-POINT PERFORMANCE. James E. Hubbartt, Richard J. Rossbach, and Wilson B. Schramm. September 1954. 41p. diagrs., tab. (NACA RM E54F16a) |
